"cardmarketId","quantity","name","set","setCode","cn","condition","language","isFirstEd","isReverseHolo","isSigned","price","comment","location","nameDE","nameES","nameFR","nameIT","rarity","listedAt"
"689765","8","Quaxly","Scarlet & Violet","SVI","052","NM","Italian","","","","0.05","","","Kwaks [Pound | Kick]","Quaxly [Pound | Kick]","Coiffeton [Pound | Kick]","Quaxly [Pound | Kick]","Common",""
"715523","1","Quaxly","Paldea Evolved","PAL","049","NM","Italian","","","","0.05","","","Kwaks [Apply Gel]","Quaxly [Apply Gel]","Coiffeton [Apply Gel]","Quaxly [Apply Gel]","Common",""
"715524","3","Quaxly","Paldea Evolved","PAL","050","NM","Italian","","","","0.05","","","Kwaks [Reckless Charge]","Quaxly [Reckless Charge]","Coiffeton [Reckless Charge]","Quaxly [Reckless Charge]","Common",""
"794316","8","Quaxly","Standard Series Promos","SSP","050","NM","Italian","","","","0.05","","","Kwaks [Aerial Ace]","Quaxly [Aerial Ace]","Coiffeton [Aerial Ace]","Quaxly [Aerial Ace]","Common",""
"701081","6","Quaxly","Triplet Beat","sv1a","028","NM","Japanese","","","","0.05","","","Kwaks [Reckless Charge]","Quaxly [Reckless Charge]","Coiffeton [Reckless Charge]","Quaxly [Reckless Charge]","Common",""
"701082","3","Quaxly","Triplet Beat","sv1a","027","NM","Japanese","","","","0.05","","","Kwaks [Apply Gel]","Quaxly [Apply Gel]","Coiffeton [Apply Gel]","Quaxly [Apply Gel]","Common",""
"746409","15","Quaxly","Shiny Treasure ex","sv4a","041","NM","Japanese","","","","0.05","","","Kwaks [Reckless Charge]","Quaxly [Reckless Charge]","Coiffeton [Reckless Charge]","Quaxly [Reckless Charge]","Fixed",""
"715525","1","Quaxly","Paldea Evolved","PAL","050","NM","Italian","","","","0.02","","","Kwaks [Reckless Charge]","Quaxly [Reckless Charge]","Coiffeton [Reckless Charge]","Quaxly [Reckless Charge]","Promo",""
"701540","4","Quaxwell","Triplet Beat","sv1a","082","NM","Japanese","","","","2.03","","","Fuentente [Water Gun | Wave Splash]","Quaxwell [Water Gun | Wave Splash]","Canarbello [Water Gun | Wave Splash]","Quaxwell [Water Gun | Wave Splash]","Illustration Rare",""
"702347","7","Quaxwell","Scarlet & Violet","SVI","053","NM","Italian","","","","0.1","","","Fuentente [Rain Splash | Spiral Kick]","Quaxwell [Rain Splash | Spiral Kick]","Canarbello [Rain Splash | Spiral Kick]","Quaxwell [Rain Splash | Spiral Kick]","Uncommon",""
"715526","4","Quaxwell","Paldea Evolved","PAL","051","NM","Italian","","","","0.1","","","Fuentente [Water Gun | Wave Splash]","Quaxwell [Water Gun | Wave Splash]","Canarbello [Water Gun | Wave Splash]","Quaxwell [Water Gun | Wave Splash]","Uncommon",""
"794317","2","Quaxwell","Standard Series Promos","SSP","051","NM","Italian","","true","","0.08","","","Fuentente [Aqua Edge]","Quaxwell [Aqua Edge]","Canarbello [Aqua Edge]","Quaxwell [Aqua Edge]","Common",""
"794317","3","Quaxwell","Standard Series Promos","SSP","051","NM","Italian","","","","0.05","","","Fuentente [Aqua Edge]","Quaxwell [Aqua Edge]","Canarbello [Aqua Edge]","Quaxwell [Aqua Edge]","Common",""
"701083","3","Quaxwell","Triplet Beat","sv1a","029","NM","Japanese","","","","0.05","","","Fuentente [Water Gun | Wave Splash]","Quaxwell [Water Gun | Wave Splash]","Canarbello [Water Gun | Wave Splash]","Quaxwell [Water Gun | Wave Splash]","Common",""
"746410","3","Quaxwell","Shiny Treasure ex","sv4a","042","NM","Japanese","","","","0.05","","","Fuentente [Water Gun | Wave Splash]","Quaxwell [Water Gun | Wave Splash]","Canarbello [Water Gun | Wave Splash]","Quaxwell [Water Gun | Wave Splash]","Fixed",""
"787574","1","Quaxwell","Paradise Dragona","sv7a","014","NM","Japanese","","","","0.05","","","Fuentente [Aqua Edge]","Quaxwell [Aqua Edge]","Canarbello [Aqua Edge]","Quaxwell [Aqua Edge]","Common",""
"558657","2","Quilava","Super-Burst Impact","sm8","018","NM","Japanese","","","","0.14","","","Quilava [Hammer In | Super Singe]","Quilava [Hammer In | Super Singe]","Quilava [Hammer In | Super Singe]","Quilava [Hammer In | Super Singe]","Common",""
"564435","6","Quilladin","Collection Y","XY1y","008","NM","Japanese","true","","","0.69","","","Quilladin [Scrunch | Wood Hammer]","Quilladin [Scrunch | Wood Hammer]","Quilladin [Scrunch | Wood Hammer]","Quilladin [Scrunch | Wood Hammer]","Uncommon",""
"563387","6","Quilladin","Red Flash","XY8r","004","NM","Japanese","true","","","0.64","","","Quilladin [Tackle | Pin Missile]","Quilladin [Tackle | Pin Missile]","Quilladin [Tackle | Pin Missile]","Quilladin [Tackle | Pin Missile]","Common",""
"564319","12","Qwilfish","Wild Blaze","XY2","016","NM","Japanese","true","","","0.47","","","Qwilfish [Counterattack Quills | Poison Sting]","Qwilfish [Counterattack Quills | Poison Sting]","Qwilfish [Counterattack Quills | Poison Sting]","Qwilfish [Counterattack Quills | Poison Sting]","Common",""
"587970","3","Qwilfish","Start Deck 100","sI100","260","NM","Japanese","","","","0.09","","","Qwilfish [Bursting Needles | Poison Jab]","Qwilfish [Bursting Needles | Poison Jab]","Qwilfish [Bursting Needles | Poison Jab]","Qwilfish [Bursting Needles | Poison Jab]","Fixed",""
"560462","6","Qwilfish","Silver Lance","s6h","046","NM","Japanese","","","","0.05","","","Qwilfish [Bursting Needles | Poison Jab]","Qwilfish [Bursting Needles | Poison Jab]","Qwilfish [Bursting Needles | Poison Jab]","Qwilfish [Bursting Needles | Poison Jab]","Common",""
"276387","1","R Energy","EX Team Rocket Returns","TRR","95","EX","English","","","","7","","","R-Energie","","","","Uncommon",""
"521975","1","Raboot","Shiny Star V","s4a","215","NM","Japanese","","","","2.48","","","Kickerlo [Nitroladung | Magnumtritt]","Raboot [Nitrocarga | Patada Mágnum]","Lapyro [Nitrocharge | Coup d'Pied Magnum]","Raboot [Nitrocarica | Supercalcio]","Secret Rare",""
"707646","2","Rabsca","Snow Hazard","sv2P","079","NM","Japanese","","","","1.7","","","Skarabaks [Revival Blessing | Psybeam]","Rabsca [Revival Blessing | Psybeam]","Bérasca [Revival Blessing | Psybeam]","Rabsca [Revival Blessing | Psybeam]","Illustration Rare",""
"747623","1","Rabsca","Shiny Treasure ex","sv4a","269","NM","Japanese","","","","0.44","","","Skarabaks [Revival Blessing | Psybeam]","Rabsca [Revival Blessing | Psybeam]","Bérasca [Revival Blessing | Psybeam]","Rabsca [Revival Blessing | Psybeam]","Holo Rare",""
"715574","3","Rabsca","Paldea Evolved","PAL","099","NM","Italian","","","","0.15","","","Skarabaks [Revival Blessing | Psybeam]","Rabsca [Revival Blessing | Psybeam]","Bérasca [Revival Blessing | Psybeam]","Rabsca [Revival Blessing | Psybeam]","Rare",""
"794269","7","Rabsca","Standard Series Promos","SSP","014","NM","Italian","","","","0.15","","","Skarabaks [Triple Draw | Counterturn]","Rabsca [Triple Draw | Counterturn]","Bérasca [Triple Draw | Counterturn]","Rabsca [Triple Draw | Counterturn]","Rare",""
"746474","11","Rabsca","Shiny Treasure ex","sv4a","092","NM","Japanese","","","","0.15","","","Skarabaks [Revival Blessing | Psybeam]","Rabsca [Revival Blessing | Psybeam]","Bérasca [Revival Blessing | Psybeam]","Rabsca [Revival Blessing | Psybeam]","Fixed",""
"760654","1","Rabsca","Temporal Forces","TEF","024","NM","Italian","","","","0.1","","","Skarabaks [Spherical Shield | Psychic]","Rabsca [Spherical Shield | Psychic]","Bérasca [Spherical Shield | Psychic]","Rabsca [Spherical Shield | Psychic]","Uncommon",""
"752896","2","Rabsca","Cyber Judge","sv5M","015","NM","Japanese","","","","0.05","","","Skarabaks [Sphere Shield | Psychic]","Rabsca [Sphere Shield | Psychic]","Bérasca [Sphere Shield | Psychic]","Rabsca [Sphere Shield | Psychic]","Uncommon",""
"803127","3","Rabsca","Terastal Festival ex","sv8a","014","NM","Japanese","","","","0.05","","","Skarabaks [Spherical Shield | Psychic]","Rabsca [Spherical Shield | Psychic]","Bérasca [Spherical Shield | Psychic]","Rabsca [Spherical Shield | Psychic]","Fixed",""
"793380","3","Rabsca ex","Scarlet & Violet Promos","SV-P","184","NM","Japanese","","","","9.96","","","Skarabaks ex [Upside Down Draw | Psychic]","Rabsca ex [Upside Down Draw | Psychic]","Bérasca ex [Upside Down Draw | Psychic]","Rabsca ex [Upside Down Draw | Psychic]","Promo",""
"687677","7","Radiant Eternatus","VSTAR Universe","s12a","115","NM","Japanese","","","","0.44","","","Strahlendes Endynalos [Climactic Gate | Power Beam]","Eternatus Radiante [Climactic Gate | Power Beam]","Éthernatos Radieux [Climactic Gate | Power Beam]","Eternatus Lucente [Climactic Gate | Power Beam]","Kagayaku",""
"656328","1","Radiant Gardevoir","Dark Phantasma","s10a","027","NM","Japanese","","","","2.49","","","Strahlendes Guardevoir [Loving Veil | Psychic]","Gardevoir Radiante [Loving Veil | Psychic]","Gardevoir Radieux [Loving Veil | Psychic]","Gardevoir Lucente [Loving Veil | Psychic]","Kagayaku",""
"609735","6","Radiant Greninja","Battle Region","s9a","026","NM","Japanese","","true","","2.98","","","Strahlendes Quajutsu [Verborgene Karten | Mondschein-Shuriken]","Greninja Radiante [Cartas Ocultas | Shuriken Luz Lunar]","Amphinobi Radieux [Cartes Dissimulées | Shuriken Lune]","Greninja Lucente [Carte Nascoste | Lame Lunari]","Kagayaku",""
"752257","2","Radiant Greninja","Starter Deck & Build Set Ancient Koraidon ex","svHK","006","NM","Japanese","","","","2.95","","","Strahlendes Quajutsu [Verborgene Karten | Mondschein-Shuriken]","Greninja Radiante [Cartas Ocultas | Shuriken Luz Lunar]","Amphinobi Radieux [Cartes Dissimulées | Shuriken Lune]","Greninja Lucente [Carte Nascoste | Lame Lunari]","Fixed",""
"752321","1","Radiant Greninja","Starter Deck & Build Set Future Miraidon ex","svHM","003","NM","Japanese","","","","2.64","","","Strahlendes Quajutsu [Verborgene Karten | Mondschein-Shuriken]","Greninja Radiante [Cartas Ocultas | Shuriken Luz Lunar]","Amphinobi Radieux [Cartes Dissimulées | Shuriken Lune]","Greninja Lucente [Carte Nascoste | Lame Lunari]","Fixed",""
"609735","6","Radiant Greninja","Battle Region","s9a","026","NM","Japanese","","","","2.48","","","Strahlendes Quajutsu [Verborgene Karten | Mondschein-Shuriken]","Greninja Radiante [Cartas Ocultas | Shuriken Luz Lunar]","Amphinobi Radieux [Cartes Dissimulées | Shuriken Lune]","Greninja Lucente [Carte Nascoste | Lame Lunari]","Kagayaku",""
"779892","4","Radiant Greninja","Stellar Miracle Deck Build Box","svK","004","NM","Japanese","","","","2.44","","","Strahlendes Quajutsu [Verborgene Karten | Mondschein-Shuriken]","Greninja Radiante [Cartas Ocultas | Shuriken Luz Lunar]","Amphinobi Radieux [Cartes Dissimulées | Shuriken Lune]","Greninja Lucente [Carte Nascoste | Lame Lunari]","Fixed",""
"723836","2","Radiant Greninja","Ruler of the Black Flame Deck Build Box","svF","004","NM","Japanese","","","","1.99","","","Strahlendes Quajutsu [Verborgene Karten | Mondschein-Shuriken]","Greninja Radiante [Cartas Ocultas | Shuriken Luz Lunar]","Amphinobi Radieux [Cartes Dissimulées | Shuriken Lune]","Greninja Lucente [Carte Nascoste | Lame Lunari]","Fixed",""
"728172","1","Radiant Heatran","Play! Pokémon Prize Pack Series Three","PPS3","ASR 027","NM","Italian","","","","8.44","","","Strahlendes Heatran [Wutexplosion]","Heatran Radiante [Explosión Rabiosa]","Heatran Radieux [Explosion Furieuse]","Heatran Lucente [Furiascoppio]","Promo",""
"609720","6","Radiant Heatran","Battle Region","s9a","011","NM","Japanese","","true","","0.98","","","Strahlendes Heatran [Wutexplosion]","Heatran Radiante [Explosión Rabiosa]","Heatran Radieux [Explosion Furieuse]","Heatran Lucente [Furiascoppio]","Kagayaku",""
"609720","5","Radiant Heatran","Battle Region","s9a","011","NM","Japanese","","","","0.93","","","Strahlendes Heatran [Wutexplosion]","Heatran Radiante [Explosión Rabiosa]","Heatran Radieux [Explosion Furieuse]","Heatran Lucente [Furiascoppio]","Kagayaku",""
"656361","6","Radiant Hisuian Sneasler","Dark Phantasma","s10a","046","NM","Japanese","","","","0.97","","","Strahlendes Hisui-Snieboss [Poison Peak | Poison Jab]","Sneasler de Hisui Radiante [Poison Peak | Poison Jab]","Farfurex de Hisui Radieux [Poison Peak | Poison Jab]","Sneasler di Hisui Lucente [Poison Peak | Poison Jab]","Kagayaku",""
"752870","1","Raging Bolt ex","Wild Force","sv5K","089","NM","Japanese","","","","2.93","","","Furienblitz ex [Bursting Roar | Extreme Advent]","Electrofuria ex [Bursting Roar | Extreme Advent]","Ire-Foudre ex [Bursting Roar | Extreme Advent]","Furiatonante ex [Bursting Roar | Extreme Advent]","Ultra Rare",""
"752870","1","Raging Bolt ex","Wild Force","sv5K","089","EX","Japanese","","","","2.34","","","Furienblitz ex [Bursting Roar | Extreme Advent]","Electrofuria ex [Bursting Roar | Extreme Advent]","Ire-Foudre ex [Bursting Roar | Extreme Advent]","Furiatonante ex [Bursting Roar | Extreme Advent]","Ultra Rare",""
"783679","1","Raichu","Flight of Legends","PCG1","038","PO","Japanese","","","","3","","","Raichu [Recharge | Thunder Reflection]","Raichu [Recharge | Thunder Reflection]","Raichu [Recharge | Thunder Reflection]","Raichu [Recharge | Thunder Reflection]","Holo Rare",""
"562716","2","Raichu","Premium Champion Pack","CP4","037","NM","Japanese","","true","","1.88","","","Raichu [Circle Circuit | Thunderbolt]","Raichu [Circle Circuit | Thunderbolt]","Raichu [Circle Circuit | Thunderbolt]","Raichu [Circle Circuit | Thunderbolt]","Fixed",""
"751546","1","Raichu","Paldean Fates","PAF","019","NM","Italian","","true","","0.18","","","Raichu [Electrical Grounding | Thunder]","Raichu [Electrical Grounding | Thunder]","Raichu [Electrical Grounding | Thunder]","Raichu [Electrical Grounding | Thunder]","Rare",""
"751546","2","Raichu","Paldean Fates","PAF","019","NM","Italian","","","","0.15","","","Raichu [Electrical Grounding | Thunder]","Raichu [Electrical Grounding | Thunder]","Raichu [Electrical Grounding | Thunder]","Raichu [Electrical Grounding | Thunder]","Rare",""
"746438","3","Raichu","Shiny Treasure ex","sv4a","056","NM","Japanese","","","","0.15","","","Raichu [Electrical Grounding | Thunder]","Raichu [Electrical Grounding | Thunder]","Raichu [Electrical Grounding | Thunder]","Raichu [Electrical Grounding | Thunder]","Fixed",""
"682097","12","Raichu","Silver Tempest","SIT","050","NM","Italian","","","","0.1","","","Raichu [Ambushing Spark | Electric Ball]","Raichu [Ambushing Spark | Electric Ball]","Raichu [Ambushing Spark | Electric Ball]","Raichu [Ambushing Spark | Electric Ball]","Uncommon",""
"715539","3","Raichu","Paldea Evolved","PAL","064","NM","Italian","","","","0.1","","","Raichu [Electrocharge | Thunderbolt]","Raichu [Electrocharge | Thunderbolt]","Raichu [Electrocharge | Thunderbolt]","Raichu [Electrocharge | Thunderbolt]","Uncommon",""
"605885","4","Raichu V","Star Birth","s9","034","NM","Japanese","","","","0.74","","","Raichu V [Fast Charge | Dynamic Spark]","Raichu V [Fast Charge | Dynamic Spark]","Raichu V [Fast Charge | Dynamic Spark]","Raichu V [Fast Charge | Dynamic Spark]","Double Rare",""
"605885","1","Raichu V","Star Birth","s9","034","EX","Japanese","","","","0.44","","","Raichu V [Fast Charge | Dynamic Spark]","Raichu V [Fast Charge | Dynamic Spark]","Raichu V [Fast Charge | Dynamic Spark]","Raichu V [Fast Charge | Dynamic Spark]","Double Rare",""
"769335","3","Raifort","Twilight Masquerade","TWM","161","NM","Italian","","","","0.1","","","Moira","Cloe","Mora","Morasia","Uncommon",""
"574282","1","Raihan","Evolving Skies","EVS","224","GD","Italian","","","","5.99","","","Roy","Roy","Roy","Laburno","Secret Rare",""
"687713","7","Raihan","VSTAR Universe","s12a","151","NM","Japanese","","","","0.02","","","Roy","Roy","Roy","Laburno","Fixed",""
"550656","5","Raikou","GX Ultra Shiny","sm8b","034","NM","Japanese","","","","0.49","","","Raikou [Booming Thunder | Electric Ball]","Raikou [Booming Thunder | Electric Ball]","Raikou [Booming Thunder | Electric Ball]","Raikou [Booming Thunder | Electric Ball]","Fixed",""
"587847","14","Raikou V","Start Deck 100","sI100","137","NM","Japanese","","","","0.68","","","Raikou V [Fleet-Footed | Lightning Rondo]","Raikou V [Fleet-Footed | Lightning Rondo]","Raikou V [Fleet-Footed | Lightning Rondo]","Raikou V [Fleet-Footed | Lightning Rondo]","Fixed",""
"687518","10","Raikou V","VSTAR Universe","s12a","038","NM","Japanese","","","","0.44","","","Raikou V [Fleet-Footed | Lightning Rondo]","Raikou V [Fleet-Footed | Lightning Rondo]","Raikou V [Fleet-Footed | Lightning Rondo]","Raikou V [Fleet-Footed | Lightning Rondo]","Double Rare",""
"275220","1","Rainbow Energy","Aquapolis","AQ","144","PO","English","","true","","4.98","","","Regenbogen-Energie","Energía Arcoíris","Énergie Multicolore","Energia Arcobaleno","Rare",""
"678696","1","Rainbow Energy","Galactic's Conquest","Pt1","093","GD","Japanese","true","","","0.49","","","Regenbogen-Energie","Energía Arcoíris","Énergie Multicolore","Energia Arcobaleno","Uncommon",""
"765707","1","Ralts","World Champions Pack","WCP","032","NM","Japanese","true","","","5.99","","","Trasla [Slap | Teleportation Burst]","Ralts [Slap | Teleportation Burst]","Tarsal [Slap | Teleportation Burst]","Ralts [Slap | Teleportation Burst]","Common",""
"673034","1","Ralts","Incandescent Arcana","s11a","036","NM","Japanese","","true","","0.24","","","Trasla [Memory Skip]","Ralts [Memory Skip]","Tarsal [Memory Skip]","Ralts [Memory Skip]","Common",""
"751560","2","Ralts","Paldean Fates","PAF","027","NM","Italian","","true","","0.1","","","Trasla [Psyshot]","Ralts [Psyshot]","Tarsal [Psyshot]","Ralts [Psyshot]","Common",""
"567167","1","Ralts","Chilling Reign","CRE","059","NM","Italian","","","","0.05","","","Ralts [Confuse Ray | Chilling Reign]","Ralts [Confuse Ray | Chilling Reign]","Ralts [Confuse Ray | Chilling Reign]","Ralts [Confuse Ray | Chilling Reign]","Common",""
